date,macro_regime,active_trigger,SPY_return,CASH_return,final_state,CURRENT_FINAL_return,CURRENT_FINAL_NAV,CURRENT_FINAL_drawdown,SPY_CASH_TRIGGER_LOCK_return,SPY_CASH_TRIGGER_LOCK_NAV,SPY_CASH_TRIGGER_LOCK_drawdown,REGIME_NORMAL_CASH_STRESS_return,REGIME_NORMAL_CASH_STRESS_NAV,REGIME_NORMAL_CASH_STRESS_drawdown,FINAL_WITH_CREDIT_STRESS_CASH_return,FINAL_WITH_CREDIT_STRESS_CASH_NAV,FINAL_WITH_CREDIT_STRESS_CASH_drawdown,weights_CURRENT_FINAL,weights_CASH_STRESS_variant
2025-04-01,FLAT_HIGH_RATE,,0.0028244687525555,0.0001632750077988,NORMAL,-0.0006151829255162,29.19188524840646,-0.0164244099808784,0.0028244687525555,7.545319017361638,-0.1066230526246792,-0.0006151829255162572,17.012799262743368,-0.009538531424749253,-0.0006151829255162572,23.80332012518601,-0.01642440998087802,GOLD:46%; CMDTY_FUT:54%,GOLD:46%; CMDTY_FUT:54%
2025-04-02,FLAT_HIGH_RATE,,0.006328434120566,0.000163655882291,NORMAL,0.0035430529909963,29.29531364474865,-0.0129395495447901,0.006328434120566,7.593069071681665,-0.10096937546838203,0.003543052990996345,17.07307651205645,-0.006029273956047243,0.003543052990996345,23.887656549751192,-0.012939549544789819,GOLD:46%; CMDTY_FUT:54%,GOLD:46%; CMDTY_FUT:54%
2025-04-03,FLAT_HIGH_RATE,,-0.0492809104192122,0.0001632750077988,NORMAL,-0.0228135430386433,28.62698374608362,-0.0354578956129927,-0.0492809104192122,7.21887571495323,-0.14527442314005312,-0.022813543038643334,16.683579146246597,-0.028705267893802566,-0.022813543038643334,23.342694468961113,-0.035457895612992396,GOLD:46%; CMDTY_FUT:54%,GOLD:46%; CMDTY_FUT:54%
2025-04-04,FLAT_HIGH_RATE,VIX,-0.0585429589677871,0.0001621321658413,STRESS,0.0015398458979023,28.671064889574343,-0.0339726494101982,-0.0008378678341587,7.212827251192881,-0.14599057020793693,-0.0008378678341587,16.669600511921317,-0.029519084507322102,0.0015398458979023503,23.37863862128513,-0.03397264941019795,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-07,FLAT_HIGH_RATE,VIX,-0.0017811932094612,0.0001621321658413,STRESS,-0.0107023968845883,28.364215774022338,-0.0443114575175777,0.0001621321658413,7.213996682496957,-0.1458521078094357,0.0001621321658413,16.672303190356025,-0.029361738334585552,-0.01070239688458832,23.128431152138774,-0.04431145751757737,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-08,FLAT_HIGH_RATE,VIX,-0.0156627146767479,0.000162894096898,STRESS,-0.0045116482748674,28.2362464088575,-0.048623188081579,0.000162894096898,7.215171799971578,-0.14571297215991996,0.000162894096898,16.67501901012743,-0.0292036270915369,-0.00451164827486747,23.024083805630834,-0.04862318808157884,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-09,FLAT_HIGH_RATE,VIX,0.1050192812545172,0.0001647982873829,STRESS,-0.0028277531741584,28.15640127344853,-0.0513134468813022,0.0001647982873829,7.216360847927387,-0.14557218712079834,0.0001647982873829,16.677767024702376,-0.02904364151188399,-0.00282775317415846,22.95897737956737,-0.051313446881302016,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-10,FLAT_HIGH_RATE,VIX,-0.0438189941234766,0.000164036720381,STRESS,-0.0055948796161097,27.998869597900704,-0.0566212339394235,0.000164036720381,7.217544596093966,-0.14543202958457135,0.000164036720381,16.68050279090839,-0.028884369015204414,-0.00559487961610978,22.830524665019702,-0.0566212339394232,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-11,FLAT_HIGH_RATE,VIX,0.0178425878307371,0.000164417522076,STRESS,-0.0050557701763322,27.85731374801662,-0.0613907401698579,0.000164417522076,7.21873128689193,-0.14529152363643016,0.000164417522076,16.683245357844253,-0.02872470058950849,-0.0050557701763323006,22.715098779308278,-0.06139074016985746,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-14,FLAT_HIGH_RATE,VIX,0.0097016692481053,0.000164036720381,STRESS,0.0072349250645439,28.058859325483013,-0.0545999725100996,0.000164036720381,7.219915423897543,-0.14515132006108555,0.000164036720381,16.685982022698067,-0.028565375774806112,0.0072349250645439515,22.879440816810288,-0.05459997251009929,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-15,FLAT_HIGH_RATE,VIX,-0.0028009238239182,0.000164036720381,STRESS,0.0026898239026294,28.13433271597721,-0.0520570129186107,0.000164036720381,7.221099755145108,-0.1450110934872063,0.000164036720381,16.688719136465405,-0.028406024824983667,0.00268982390262947,22.940982483598138,-0.052057012918610424,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-16,FLAT_HIGH_RATE,VIX,-0.022228032722071,0.000163655882291,STRESS,0.0039192740399171,28.24459887582133,-0.048341764578021,0.000163655882291,7.222281530596648,-0.14487116952336188,0.000163655882291,16.691450343519993,-0.028247017755747672,0.0039192740399171,23.0308944806963,-0.04834176457802075,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-17,FLAT_HIGH_RATE,VIX,0.0014268092873082,0.000164417522076,STRESS,-0.0025428063839613,28.17277832948747,-0.0507616472144014,0.000164417522076,7.223469000229644,-0.14473057135999912,0.000164417522076,16.69419471042533,-0.02808724453833711,-0.00254280638396133,22.972331375182446,-0.05076164721440113,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-21,FLAT_HIGH_RATE,VIX,-0.0238027609396651,0.000164036720381,STRESS,-0.0048314165029149,28.03666390333342,-0.0553478130572496,0.000164036720381,7.224653914394216,-0.14459027576788286,0.000164036720381,16.69693317137503,-0.0279278151574347,-0.004831416502914999,22.861342474265957,-0.05534781305724934,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-22,FLAT_HIGH_RATE,VIX,0.0260179406815508,0.000164036720381,STRESS,0.0006853406046053,28.05587856752405,-0.0547004045563084,0.000164036720381,7.225839022928222,-0.14444995716213782,0.000164036720381,16.69967208153288,-0.02776835962425961,0.00068534060460539,22.877010280539363,-0.05470040455630809,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-23,FLAT_HIGH_RATE,VIX,0.0154952368462957,0.000164036720381,STRESS,0.0009715242364647,28.083135533527717,-0.0537820230886144,0.000164036720381,7.227024325863544,-0.1443096155389888,0.000164036720381,16.702411440972575,-0.027608877934521603,0.0009715242364647799,22.89923585048476,-0.05378202308861424,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-24,FLAT_HIGH_RATE,,0.0210490196010606,0.000163655882291,STRESS,0.0048817323680948,28.22022988525933,-0.049162840163453,0.000163655882291,7.228207070905932,-0.14416957677415188,0.000163655882291,16.705144888853336,-0.027449740407508028,0.00488173236809483,23.01102379134071,-0.04916284016345274,IEF:90%; CASH:10%,IEF:90%; CASH:10%
2025-04-25,FLAT_HIGH_RATE,,0.0072253777163768,0.000163655882291,NORMAL,-0.0050403060460283,28.077991289948347,-0.0539553504489656,0.0062253777163768,7.273205390134507,-0.13884170912840443,-0.005040306046028302,16.62094584607027,-0.03235169136099836,-0.005040306046028302,22.89504118899991,-0.05395535044896538,GOLD:46%; CMDTY_FUT:54%,GOLD:46%; CMDTY_FUT:54%
2025-04-28,FLAT_HIGH_RATE,,0.0003813020506449,0.0001632750077988,NORMAL,0.0050743809964159,28.2204697153676,-0.0491547594575226,0.0003813020506449,7.275978678264527,-0.1385133477061652,0.005074380996415946,16.70528685781403,-0.027441475172426455,0.005074380996415946,23.011219350921536,-0.04915475945752246,GOLD:46%; CMDTY_FUT:54%,GOLD:46%; CMDTY_FUT:54%
2025-04-29,FLAT_HIGH_RATE,,0.0062992283061478,0.0001632750077988,NORMAL,-0.0111742571279754,27.905126930495832,-0.059779748664256,0.0062992283061478,7.321811729109578,-0.13308664660066738,-0.011174257127975457,16.518617687068225,-0.03830909420085438,-0.011174257127975457,22.754086069066094,-0.05977974866425584,GOLD:46%; CMDTY_FUT:54%,GOLD:46%; CMDTY_FUT:54%
2025-04-30,FLAT_HIGH_RATE,,0.0003970354979805,0.0001632750077988,NORMAL,-0.01430858070527,27.505844169720028,-0.0732329660112228,0.0003970354979805,7.324718748275565,-0.1327424512256945,-0.014308580705270081,16.28225971275331,-0.052069526140005706,-0.014308580705270081,22.4285073921722,-0.07323296601122264,GOLD:46%; CMDTY_FUT:54%,GOLD:46%; CMDTY_FUT:54%
2025-05-01,FLAT_HIGH_RATE,,0.0070869149293006,0.0001632750077988,NORMAL,-0.0086037424255925,27.26919097128527,-0.0812066308601927,0.0070869149293006,7.376628406925648,-0.1265962707557371,-0.008603742425592564,16.142171344078175,-0.060225275774467124,-0.008603742425592564,22.235538291579452,-0.08120663086019242,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-02,FLAT_HIGH_RATE,,0.0148441291272536,0.000164036720381,NORMAL,0.0017398074802327,27.316634113717008,-0.0796081072837749,0.0148441291272536,7.48612803152182,-0.11363135301861038,0.0017398074802327354,16.170255614529804,-0.05859024867952567,0.0017398074802327354,22.274223847426146,-0.07960810728377465,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-05,FLAT_HIGH_RATE,,-0.0057342944663252,0.000164036720381,NORMAL,0.0113631018853077,27.627035810314847,-0.0691496004324293,-0.0057342944663252,7.443200368976462,-0.11871405184611994,0.011363101885307763,16.353999876589175,-0.04789291375944893,0.011363101885307763,22.527328122420602,-0.0691496004324289,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-06,FLAT_HIGH_RATE,,-0.0083584303526218,0.000164036720381,NORMAL,0.0202847522921972,28.187443388294746,-0.0502675306561083,-0.0083584303526218,7.380986897091763,-0.1260802190645085,0.0202847522921972,16.68573671307241,-0.028579657359413813,0.0202847522921972,22.984289393188952,-0.050267530656107895,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-07,FLAT_HIGH_RATE,,0.0042055478497484,0.000164036720381,NORMAL,-0.0108756155776811,27.880887589886,-0.0605964558943343,0.0042055478497484,7.412027990665848,-0.12240490760894263,-0.010875615577681115,16.504269054950633,-0.03914445157031199,-0.010875615577681115,22.734321097422455,-0.060596455894333934,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-08,FLAT_HIGH_RATE,,0.0069679005272131,0.000164417522076,NORMAL,-0.004444573588153,27.756968933289727,-0.0647717040750839,0.0069679005272131,7.463674264409728,-0.11628991230199126,-0.004444573588153086,16.430914616617226,-0.04341504476289304,-0.004444573588153086,22.63327673432826,-0.06477170407508337,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-09,FLAT_HIGH_RATE,,-0.0012743337771213,0.000164036720381,NORMAL,0.0091715722001153,28.011543977917757,-0.0561941902354176,-0.0012743337771213,7.45416305219316,-0.11741605391592758,0.00917157220011534,16.58161193633746,-0.03464165678039188,0.00917157220011534,22.84085946602234,-0.05619419023541716,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-12,FLAT_HIGH_RATE,,0.0330475113424115,0.000167462626252,NORMAL,-0.0114631154024525,27.69044441669801,-0.0670131451502541,0.0330475113424115,7.700504590208699,-0.08824885094708379,-0.011463115402452517,16.39153500515254,-0.04570767087343852,-0.011463115402452517,22.579032058072126,-0.0670131451502538,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-13,FLAT_HIGH_RATE,,0.00660394031717,0.000166701568341,NORMAL,0.0093641208938261,27.949741085819745,-0.0582765434490903,0.00660394031717,7.751358262934532,-0.08222770077462715,0.009364120893826142,16.545027320576175,-0.03677156213544641,0.009364120893826142,22.79046484392949,-0.05827654344909006,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-14,FLAT_HIGH_RATE,,0.0012779543304903,0.000166701568341,NORMAL,-0.0131322297036863,27.5826986657222,-0.0706434721978663,0.0012779543304903,7.761264144793831,-0.08105482969042799,-0.013132229703686332,16.327754221348602,-0.04942089923860671,-0.013132229703686332,22.491175224545223,-0.07064347219786604,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-15,FLAT_HIGH_RATE,,0.0048844474632969,0.0001659403650453,NORMAL,0.0025976947068158,27.65435009604584,-0.0682292876648501,0.0048844474632969,7.799173631757847,-0.07656629028440043,0.0025976947068158517,16.37016874206359,-0.04695158494014895,0.0025976947068158517,22.549600431376092,-0.0682292876648497,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-16,FLAT_HIGH_RATE,,0.0063338684744713,0.0001651790163088,NORMAL,-0.0060057562623481,27.488264809775348,-0.0738252754555295,0.0063338684744713,7.8485725717509665,-0.07071738262216853,-0.006005756262348109,16.271853498625248,-0.05267536142721552,-0.006005756262348109,22.414173027371906,-0.07382527545552908,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-19,FLAT_HIGH_RATE,,0.001093918100038,0.0001663209848699,NORMAL,0.0068726355220267,27.67718163494589,-0.0674600141440218,0.001093918100038,7.857158267346667,-0.06970082354696827,0.006872635522026719,16.383684016989115,-0.04616474446526908,0.006872635522026719,22.568217469116675,-0.06746001414402147,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-20,FLAT_HIGH_RATE,,-0.0033621280497955,0.0001655597088607,NORMAL,0.0112704546014397,27.989116054058343,-0.0569498645694048,-0.0033621280497955,7.830741495144338,-0.07282860850282269,0.011270454601439758,16.568335583906926,-0.035414587520512186,0.011270454601439758,22.822571539537773,-0.05694986456940443,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-21,FLAT_HIGH_RATE,,-0.016850793404843,0.0001647982873829,NORMAL,0.0036372586844132,28.09091970949501,-0.0535197472744729,-0.016850793404843,7.698787288002929,-0.08845218207182237,0.0036372586844132175,16.628598906395762,-0.03190614085211296,0.0036372586844132175,22.905583136070597,-0.05351974727447251,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-22,FLAT_HIGH_RATE,,0.0003945411602814,0.0001651790163088,NORMAL,-0.0063084002466867,27.913710944669983,-0.0594905235342506,0.0003945411602814,7.701824776472298,-0.088092538938085,-0.006308400246686701,16.5236990489526,-0.038013264391977386,-0.006308400246686701,22.761085549764505,-0.05949052353425033,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-23,FLAT_HIGH_RATE,,-0.0068256758656789,0.0001647982873829,NORMAL,0.0116060623157824,28.237679213358565,-0.0485749119418051,-0.0068256758656789,7.649254616973843,-0.0943169236867879,0.011606062315782463,16.715474129801983,-0.02684838639155429,0.011606062315782463,23.02525212702993,-0.048574911941804855,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-27,FLAT_HIGH_RATE,,0.0207905611185124,0.0001647982873829,NORMAL,-0.0120543309263904,27.897292883527484,-0.0600437048049288,0.0207905611185124,7.8082869125991,-0.07548726433469577,-0.012054330926390404,16.51398027304983,-0.03857907798354132,-0.012054330926390404,22.747698118227135,-0.0600437048049286,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-28,FLAT_HIGH_RATE,,-0.0057853106495018,0.0001647982873829,NORMAL,-0.0011170139980598,27.866131216868613,-0.0610936491442259,-0.0057853106495018,7.763113547169275,-0.08083585770994028,-0.0011170139980598004,16.49553392592115,-0.03965299861146132,-0.0011170139980598004,22.722288621005436,-0.06109364914422588,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-29,FLAT_HIGH_RATE,,0.003947382380242,0.0001651790163088,NORMAL,0.0008183324830382,27.888934977219986,-0.0603253115787898,0.003947382380242,7.793757524801189,-0.0772075653701142,0.0008183324830382988,16.50903275715779,-0.0388671154652368,0.0008183324830382988,22.740883007872974,-0.06032531157878973,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-05-30,FLAT_HIGH_RATE,,-0.0011185613277848,0.0001651790163088,NORMAL,-0.0066003687765445,27.704857721585256,-0.0665275110523545,-0.0011185613277848,7.785039729035815,-0.07823976530106358,-0.006600368776544549,16.400067052816496,-0.04521094694643024,-0.006600368776544549,22.590784793716757,-0.06652751105235433,GOLD:49%; CMDTY_FUT:51%,GOLD:49%; CMDTY_FUT:51%
2025-06-02,FLAT_HIGH_RATE,,0.0056329017268239,0.0001651790163088,NORMAL,0.0218550365893731,28.31034840079388,-0.0461264356512304,0.0056329017268239,7.828892092768894,-0.07304758048331039,0.02185503658937319,16.758491118323974,-0.024343997256811467,0.02185503658937319,23.084507221966096,-0.04612643565123009,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-03,FLAT_HIGH_RATE,,0.0057025903821517,0.0001647982873829,NORMAL,0.0002916809882446,28.318605991192975,-0.0458482088673206,0.0057025903821517,7.873537057520021,-0.06776155053106214,0.000291680988244657,16.763379251574857,-0.02405941694974445,0.000291680988244657,23.091240533845742,-0.04584820886732033,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-04,FLAT_HIGH_RATE,,-0.0002683402981673,0.0001651790163088,NORMAL,0.0023440669493543,28.384986699548723,-0.0436116131890592,-0.0002683402981673,7.871424270238376,-0.06801170767455555,0.0023440669493543097,16.802673734837967,-0.02177174688448269,0.0023440669493543097,23.14536794760072,-0.04361161318905893,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-05,FLAT_HIGH_RATE,,-0.0048328721496471,0.0001651790163088,NORMAL,-6.10313745015331e-05,28.38325432479524,-0.0436699828868636,-0.0048328721496471,7.833382683104684,-0.07251588793633246,-6.10313745015331e-05,16.80164824456463,-0.021831449499346567,-6.10313745015331e-05,23.143955353981536,-0.0436699828868633,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-06,FLAT_HIGH_RATE,,0.0102689798589628,0.0001651790163088,NORMAL,-0.0005968114611186,28.36631487331036,-0.0442407316016885,0.0102689798589628,7.9138235321050345,-0.0629915722700426,-0.0005968114611186598,16.791620828326586,-0.022415231701191307,-0.0005968114611186598,23.13014277617066,-0.04424073160168829,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-09,FLAT_HIGH_RATE,,0.0009012828881442,0.0001651790163088,NORMAL,0.0038174832153864,28.474602804221583,-0.040592136636628,0.0009012828881442,7.920956125834314,-0.06214706260808267,0.003817483215386434,16.855722558997854,-0.018683318256593306,0.003817483215386434,23.21844170798818,-0.04059213663662786,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-10,FLAT_HIGH_RATE,,0.0056697676151933,0.0001655597088607,NORMAL,-0.0024459617901637,28.40495501377237,-0.0429388116115976,0.0056697676151933,7.965866106357937,-0.056829654395843976,-0.002445961790163727,16.814494105672946,-0.021083581364187864,-0.002445961790163727,23.161650286743296,-0.042938811611597405,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-11,FLAT_HIGH_RATE,,-0.0028520166647609,0.0001655597088607,NORMAL,0.0123468132840858,28.75566568967027,-0.0311221558171207,-0.0028520166647609,7.94314732347335,-0.0595195919392153,0.012346813284085819,17.02209952486205,-0.00899708312256553,0.012346813284085819,23.447622858185007,-0.031122155817120523,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-12,FLAT_HIGH_RATE,,0.0039742260971544,0.0001659403650453,NORMAL,0.0059348174303495,28.926325315626627,-0.0253720426995848,0.0039742260971544,7.97471518685984,-0.05578191015763767,0.005934817430349529,17.123122577823345,-0.0031156617379541895,0.005934817430349529,23.586780219024025,-0.025372042699584485,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-13,FLAT_HIGH_RATE,,-0.0111799621441452,0.0001655597088607,NORMAL,0.0258810432273313,29.674968791528208,-0.000147654406127,-0.0111799621441452,7.885558172960407,-0.0663382326578924,0.025881043227331355,17.566286853446883,0.0,0.025881043227331355,24.19723069746615,-0.0001476544061267404,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-16,FLAT_HIGH_RATE,,0.0095140920864427,0.0001647982873829,NORMAL,-0.0084064842916165,29.425506632528013,-0.008552897443298,0.0095140920864427,7.960582099570954,-0.05745528862580873,-0.008406484291616598,17.41861613895135,-0.008406484291616612,-0.008406484291616598,23.99381705770728,-0.00855289744329768,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-17,FLAT_HIGH_RATE,,-0.0085450325365789,0.000164417522076,NORMAL,0.0066903179864361,29.62237262881161,-0.0019198010604629,-0.0085450325365789,7.892558666520013,-0.0655093638516816,0.006690317986436159,17.535152219804605,-0.0017724083582393302,0.006690317986436159,24.154343323531716,-0.0019198010604625226,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-18,FLAT_HIGH_RATE,,-0.0001506357541711,0.000164417522076,NORMAL,0.000419972134508,29.63481319987373,-0.0015006351889039,-0.0001506357541711,7.891369764992942,-0.06565013155342359,0.0004199721345080655,17.542516495111283,-0.0013531805858525425,0.0004199721345080655,24.164487474654944,-0.0015006351889035319,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-20,FLAT_HIGH_RATE,,-0.0023486391501789,0.000163655882291,NORMAL,-0.0002798779665557,29.62651906861609,-0.0017800931607344,-0.0023486391501789,7.872835785014342,-0.06784458223442169,-0.0002798779665557519,17.53760673126636,-0.0016326798269774567,-0.0002798779665557519,24.157724367037677,-0.0017800931607340198,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-23,FLAT_HIGH_RATE,,0.0098773769289648,0.000162894096898,NORMAL,-0.018465602316568,29.079447549470807,-0.0202128249849099,0.0098773769289648,7.950598751562771,-0.05863733181677433,-0.018465602316568044,17.21376425978243,-0.020068133727150217,-0.018465602316568044,23.711637436002693,-0.020212824984909505,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-24,FLAT_HIGH_RATE,,0.0110474152510822,0.000162894096898,NORMAL,-0.0255873007764667,28.335382978609008,-0.0452829341289456,0.0110474152510822,8.038432317466022,-0.048237707519487416,-0.025587300776466735,16.773310496172183,-0.04514194512991809,-0.025587300776466735,23.104920637025163,-0.04528293412894535,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-25,FLAT_HIGH_RATE,,0.0005601616901342,0.000162894096898,NORMAL,0.0008079444380818,28.35827639368749,-0.0445115757856334,0.0005601616901342,8.042935139299004,-0.047704566745125354,0.000807944438081839,16.786862399095785,-0.04437047287532814,0.000807944438081839,23.123588129146167,-0.04451157578563314,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-26,FLAT_HIGH_RATE,,0.0078238820527223,0.000163655882291,NORMAL,0.0011270935775875,28.390238824882267,-0.0434346509192422,0.0078238820527223,8.105862115186575,-0.040253919595993226,0.001127093577587512,16.805782763893653,-0.04329338897275281,0.001127093577587512,23.149650576817308,-0.04343465091924181,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-27,FLAT_HIGH_RATE,,0.0049684323619594,0.0001632750077988,NORMAL,-0.0060016233653521,28.21985130420293,-0.0491755958687715,0.0049684323619594,8.146135542841249,-0.03548548611085023,-0.006001623365352123,16.704920785384836,-0.04903518172328081,-0.006001623365352123,23.010715093015744,-0.04917559586877107,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-06-30,FLAT_HIGH_RATE,,0.0047811054891271,0.0001647982873829,NORMAL,0.0038421534903564,28.328276304388712,-0.0455223825657226,0.0047811054891271,8.1850830762003,-0.030874040474152098,0.003842153490356448,16.769103655086532,-0.04538142892753261,0.003842153490356448,23.099125792325975,-0.045522382565722164,GOLD:44%; CMDTY_FUT:56%,GOLD:44%; CMDTY_FUT:56%
2025-07-01,FLAT_HIGH_RATE,,-0.0003235797161743,0.0001647982873829,NORMAL,0.004600939282828,28.458612983652383,-0.0411308890010889,-0.0003235797161743,8.182434549341641,-0.031187629977072473,0.0046009392828280414,16.846257282831036,-0.040989286843768125,0.0046009392828280414,23.205403467582876,-0.04113088900108852,GOLD:47%; CMDTY_FUT:53%,GOLD:47%; CMDTY_FUT:53%
2025-07-02,FLAT_HIGH_RATE,,0.0045332765158159,0.0001647982873829,NORMAL,0.0116499989030977,28.790155793695615,-0.0299600649097373,0.0045332765158159,8.219527787726372,-0.026795735611815585,0.011649998903097718,17.04251616169732,-0.029816813087438887,0.011649998903097718,23.47574639252616,-0.029960064909736905,GOLD:47%; CMDTY_FUT:53%,GOLD:47%; CMDTY_FUT:53%
2025-07-03,FLAT_HIGH_RATE,,0.0078813859548749,0.0001655597088607,NORMAL,-0.0039260819779694,28.67712328189106,-0.0337685212168057,0.0078813859548749,8.284309058588263,-0.019125537191242215,-0.003926081977969434,16.97560584613563,-0.03362583181290524,-0.003926081977969434,23.38357868769508,-0.03376852121680529,GOLD:47%; CMDTY_FUT:53%,GOLD:47%; CMDTY_FUT:53%
2025-07-07,FLAT_HIGH_RATE,,-0.0074520170832973,0.0001655597088607,NORMAL,0.0011665033181783,28.7105752413552,-0.0326414089906766,-0.0074520170832973,8.222574245960349,-0.02643503044466311,0.0011665033181783814,16.995407946683237,-0.032498553139112984,0.0011665033181783814,23.410855709825164,-0.032641408990676246,GOLD:47%; CMDTY_FUT:53%,GOLD:47%; CMDTY_FUT:53%
2025-07-08,FLAT_HIGH_RATE,,-0.0005477162177452,0.0001655597088607,NORMAL,-0.0039543193850594,28.5970444571221,-0.0364666538194087,-0.0005477162177452,8.218070608694223,-0.02696826776751715,-0.003954319385059421,16.928202675582675,-0.036324362865508,-0.003954319385059421,23.318281709270973,-0.03646665381940828,GOLD:47%; CMDTY_FUT:53%,GOLD:47%; CMDTY_FUT:53%
2025-07-09,FLAT_HIGH_RATE,,0.0059966267672113,0.0001655597088607,NORMAL,0.0014341379528805,28.638056563918276,-0.035084814078785,0.0059966267672113,8.267351310881152,-0.02113335963666585,0.001434137952880533,16.95248005351378,-0.034942319060027205,0.001434137952880533,23.3517233420662,-0.03508481407878461,GOLD:47%; CMDTY_FUT:53%,GOLD:47%; CMDTY_FUT:53%
2025-07-10,FLAT_HIGH_RATE,,0.0028203102183428,0.0001651790163088,NORMAL,-0.0014392864333178,28.59683819762924,-0.0364736034151838,0.0028203102183428,8.29066780626186,-0.018372652048454174,-0.0014392864333178889,16.928080578961666,-0.03633131348757335,-0.0014392864333178889,23.31811352346537,-0.036473603415183464,GOLD:47%; CMDTY_FUT:53%,GOLD:47%; CMDTY_FUT:53%
2025-07-11,FLAT_HIGH_RATE,,-0.0035154238705955,0.0001651790163088,NORMAL,0.0109995304095713,28.91138998900165,-0.0258752655155243,-0.0035154238705955,8.26152259475255,-0.021823488259472223,0.010999530409571369,17.114281516065628,-0.025731410465528293,0.010999530409571369,23.574601822260565,-0.025875265515524104,GOLD:47%; CMDTY_FUT:53%,GOLD:47%; CMDTY_FUT:53%
